rawData	tokens	sentiment	Category
or tweet it	tweet	0.0	Neutral
or tweet it	tweet	0.0	Neutral
or we in√a∆e you!?😂🤣	inae	0.0	Neutral
"\"our US partner NBC reports.\"\" twitter.com/ProEuropa_GB/s…\"\"	u partner nbc report twittercomproeuropagbs	0.0	Neutral"
"\"our enemy. USA would not come to our help just like they did in the matter of Ukraine. Please understand India's reasons.\"\"	enemy usa come help like matter ukraine please understand india reason	0.4767	Neutral"
our supply chain is in chaos	supply chain chaos	-0.5719	Negative
over Ukraine 🇺🇦 so let’s get it clacking meet F 22 raptor the world most powerful warplane #USA #Ukraine #NATO #NoFlyZone #SayNoToBullies	ukraine let get clacking meet f raptor world powerful warplane usa ukraine nato noflyzone saynotobullies	0.4754	Neutral
past your expiration date @putin??? #StandWithUkraine #UkraineWillResist https://t.co/CM6sLWc4LU	past expiration date standwithukraine ukrainewillresist	0.0	Neutral
people are talking February 16 news on the Ukraine-Russia border crisis	people talking february news ukrainerussia border crisis	-0.6249	Negative
people are talking Hungary to deploy troops near its border with Ukraine -defence ministry	people talking hungary deploy troop near border ukraine defence ministry	0.1027	Neutral
people are talking Russian ruble
people are talking Russian troops crowd Ukraine’s border. One Utahn has been there
people in the militaries (of NATO countries) are now willingly leaving their families to go join Territorial defense units (made primarily of volunteer Ukrainians) in Ukraine
people unfortunately die in wars
per senior U.S. defense official.	per senior u defense official	0.128	Neutral
per the hacked troop lists
"\"perfume & underwear. I absolutely don't have a palace. For parody see @mfa_russia\"\"\"	perfume underwear absolutely dont palace parody see	0.0	Neutral"
"\"perhaps friendship is the only misunderstanding.\"\"'\"	perhaps friendship misunderstanding	0.0258	Neutral"
pfffft	pfffft	0.0	Neutral
photographer	photographer	0.0	Neutral
photos and more from Kyodo News	photo kyodo news	0.0	Neutral
"\"pickled in the formaldehyde of identity politics' Luciana Bohne\"\"\"	pickled formaldehyde identity politics luciana bohne	0.0	Neutral"
playing ARTHUR KRIULYN 'Error 34' https://t.co/shR9waJVSd @s_t_d_e_v #StandWithUkraine #Зупинитивійну #МирдляУкраїни 🇺🇦 https://t.co/R1QeO9Fe53	playing arthur kriulyn error standwithukraine	-0.2263	Neutral
playwright	playwright	0.0	Neutral
please educate yourself and spread this thread🙏🏼	please educate spread thread	0.3182	Neutral
"\"please.\\nI'm Unique.\"\"\"	pleasenim unique	0.0	Neutral"
poetry	poetry	0.0	Neutral
policy analysis dedicated to Australia's public sector. Subscribe to The Juice	policy analysis dedicated australia public sector subscribe juice	0.4588	Neutral
politically engaged	politically engaged	0.4019	Neutral
polls showed that a majority of Russians (66%) blamed NATO	poll showed majority russian blamed nato	-0.4767	Neutral
posisi Ukraine sendiri katanya belom resmi jadi anggota NATO
potential war between Russia and Ukraine	potential war russia ukraine	-0.5994	Negative
"\"press and friends whom I'll meet up here on this site. its my first time to be on this line of twitter account\"\"\"	press friend ill meet site first time line twitter account	0.0772	Neutral"
pressure on Putin to withdraw his troops east of Dnipro and hold peace talks and negotiate Ukraine's neutrality and limiting of NATO offensive weapon systems if become a NATO member in future.	pressure putin withdraw troop east dnipro hold peace talk negotiate ukraine neutrality limiting nato offensive weapon system become nato member future	-0.4404	Neutral
priv'cy\n\nPrivacy and security news	privcynnprivacy security news	0.34	Neutral
private equity	private equity	0.0	Neutral
"\"profanity isn't bad we're all adults.\"\"\"	profanity isnt bad adult	0.431	Neutral"
props to US intelligence for watching tik tok videos of the ukraine russian border	prop u intelligence watching tik tok video ukraine border	0.4767	Neutral
protect Ukraine's borders but what about our own southern border...doesn't that need to be protected? https://t.co/fh9fP2qg3G	protect ukraine border southern borderdoesnt protected	0.6858	Positive
"\"protest on the streets despite mass arrests. Diasporas join solidarity rallies worldwide. https://t.co/qufa9SUb4P\"\"	protest street despite mass arrest diaspora join solidarity rally worldwide	0.5867	Positive"
"\"protest on the streets despite mass arrests. Diasporas join solidarity rallies worldwide. https://t.co/qufa9SUb4P\"\"	protest street despite mass arrest diaspora join solidarity rally worldwide	0.5867	Positive"
"\"prywatnie I'm just curious.\"\"\"	prywatnie im curious	0.3182	Neutral"
przy okazji zapytał swojego brytyjskiego ...	przy okazji zapyta swojego brytyjskiego	0.0	Neutral
"\"psychologically that tells the Russia government that they have National Security treats right next door.\"\"	psychologically tell russia government national security treat right next door	0.34	Neutral"
"\"psychologically that tells the Russia government that they have National Security treats right next door.\"\"	psychologically tell russia government national security treat right next door	0.34	Neutral"
psychologically”	psychologically	0.0	Neutral
"\"psychopathic US government is pushing the world to nuclear war.\"\"	psychopathic u government pushing world nuclear war	-0.5994	Negative"
published amid heightened tensions with Russia
published in Dutch daily 'Trouw' ⬇️	published dutch daily trouw	0.0	Neutral
"\"purely because the fascists were cool with NATO Imperial. You missed out \"\"No to Ukrainian fascist nationalism\"\".\"\"	purely fascist cool nato imperial missed ukrainian fascist nationalism	-0.7759	Negative"
"\"purpose to wipe our invaders completely https://t.co/9gVCkxMBKq\"\"	purpose wipe invader completely	0.0	Neutral"
put a puppet regime in place.	put puppet regime place	0.0	Neutral
putin please dont annex ukraine the border gore will be too much	putin please dont annex ukraine border gore much	0.3182	Neutral
putin will continue cause he has China in his pocket so we are screwed if we dont put troops permanently in Ukraine rebuild Ukraine!! stop war all allies have to step in because they will NEVER stop and murdering innocent people who were just living in peace. we NEED EUROPE SAFE!	putin continue cause china pocket screwed dont put troop permanently ukraine rebuild ukraine stop war ally step never stop murdering innocent people living peace europe safe	0.1226	Neutral
putin: UN chief tells Putin: ‘Stop your troops from attacking Ukraine’ https://t.co/bbs2wHRHR4	putin un chief tell putin stop troop attacking ukraine	-0.6369	Negative
question for my friends abroad: are you afraid of the impending Ukraine war?	question friend abroad afraid impending ukraine war	-0.2023	Neutral
"\"rather than picking on Ukraine.\"\"	rather picking ukraine	0.0	Neutral"
read deeply	read deeply	0.0	Neutral
reader	reader	0.0	Neutral
really? a Professor of IR stating that NATO expansion is not the reason of the Ukraine crisis?	really professor ir stating nato expansion reason ukraine crisis	-0.6249	Negative
rediscovering my musical youth...🌈🌈a second of your life wasted	rediscovering musical youtha second life wasted	-0.4939	Neutral
regimechanging	regimechanging	0.0	Neutral
remember Russian Troops also abundant their half eaten meal. The spoons were inside the plates &amp; fled from the scene.3/5	remember troop also abundant half eaten meal spoon inside plate amp fled scene	0.0	Neutral
remember before #brexit when the remainers preached how the #EU kept the peace
"\"reporter @ heart | always thinking abt when & why people share online | 'a beautiful creature of the internet' | @suntimes alum\"\"\"	reporter heart always thinking abt people share online beautiful creature internet alum	0.7269	Positive"
republican Congresspeople &amp; Senators know there’s no crisis at the border. They also know what the dangerous implications of Russian aggression Ukraine means for the long-term security of the United States and democracies worldwide. But they’re confident their base isn’t savvy.. https://t.co/IXzXhRrhPY	republican congresspeople amp senator know there crisis border also know dangerous implication aggression ukraine mean longterm security united state democracy worldwide theyre confident base isnt savvy	0.2732	Neutral
researcher	researcher	0.0	Neutral
response:	response	0.0	Neutral
"\"retweets or mentions ≠ endorsement.  ☮️ All Wars Are Banker's Wars ☮️ Save Ukraine ☮️ End NATO ☮️\"\"\"	retweets mention endorsement war banker war save ukraine end nato	-0.4019	Neutral"
ridiculous mask mandates	ridiculous mask mandate	-0.3612	Neutral
right on! The media/inside beltway/pundits journos write / talk more about Ukraine border than the US border! https://t.co/SvEIjUrusZ	right mediainside beltwaypundits journos write talk ukraine border u border	0.0	Neutral
right?	right	0.0	Neutral
rozwiązania konfliktu w Donbasie na bezspornych podstawach Mińskiego Pakietu Środków.”– stwierdził Ławrow
"\"rts are fyi and are not my opinion necessarily\"\"\"	rts fyi opinion necessarily	0.2023	Neutral"
ruled by Cavalier King Charles spaniel	ruled cavalier king charles spaniel	0.0	Neutral
rumours of As Russian Troops Mass in Belarus
rumours of As Russian Troops Mass in Belarus
rumours of Russia-Ukraine border crisis	rumour russiaukraine border crisis	-0.6249	Negative
rumours of Russian buildup at Ukraine border includes blood for wounded
"\"run by USA.\"\"	run usa	0.0	Neutral"
russia about to invade russia during the winter	russia invade russia winter	0.0	Neutral
russia better not invade ukraine or i’m gonna have to step in 🥱💯	russia better invade ukraine im gonna step	0.4404	Neutral
russia definitely wants to invade alaska for strategic reasons. AK has crucial coastal access to the arctic and pacific oceans
russia is going to invade finland next they just threatened them #WW3 #russiaisnazis #PutinIsaWarCriminal putin=Hitler 2.0	russia going invade finland next threatened ww russiaisnazis putinisawarcriminal putinhitler	-0.4588	Neutral
russia is gonna put 24 divisions in belarus so when they declare war on Ukraine the ai will move all their troops to the russian border
russia is trying to invade that mf plus Russians are fleeing communism https://t.co/wdM2izbcmC	russia trying invade mf plus russian fleeing communism	0.0	Neutral
russia ukraine relations: Why US fears Europe is closest to war says Russia could invade Ukraine at any point: यूरोप युद्ध के करीब
russia ukraine war russian troops used vacuum bomb during invasion claims ukraine https://t.co/oe6iQshbai	russia ukraine war troop used vacuum bomb invasion claim ukraine	-0.7964	Negative
russia-ukraine escalation: why now?	russiaukraine escalation	0.0	Neutral
russia... fucking get over it already. you're either pro-war	russia fucking get already youre either prowar	0.0	Neutral
russiankid2008: what can i do we're basically prisoners of our govt i was like 6 when this thingy started :((( leave me alone :((	russiankid basically prisoner govt like thingy started leave alone	-0.4588	Neutral
russland hat die ukraine umzingelt.. also das
s on the Ukraine-Russia border. Even an interim deal could potentially increase oil exports by 700
"\"sa Pilipinas we are more like Stupid Prone Country +\"\"	sa pilipinas like stupid prone country	-0.2228	Neutral"
"\"safe zone return post war Ukraine\"\"	safe zone return post war ukraine	-0.25	Neutral"
said on Sunday the crisis in Ukraine is just a distraction	said sunday crisis ukraine distraction	-0.7717	Negative
"\"said. “We are waiting for the consequences.”  newyorker.com/news/q-and-a/h…\"\"	said waiting consequence newyorkercomnewsqandah	0.0	Neutral"
sarcasm	sarcasm	-0.2263	Neutral
satellite images of Russian forces on the border with Ukraine no wonder Russia  shot that missile at that satellite a few weeks ago  and in a real war satellite's would be targets surely?	satellite image force border ukraine wonder russia shot missile satellite week ago real war satellite target surely	-0.4939	Neutral
"\"save peace in #Europe» was held in the center of Helsinki in support of #Ukraine in the face of #RussianAggression. https://t.co/vtbZM7DwQv\"\"	save peace europe held center helsinki support ukraine face russianaggression	0.8555	Positive"
"\"saving tax too!\\r\\nSociable with airs/graces akin to the layman not the nobility. Alleged owner of a 'personality'\"\"\"	saving tax toornsociable airsgraces akin layman nobility alleged owner personality	0.0	Neutral"
saw a comment last week that Putin may not need to invade to cripple Ukraine if the entire country becomes uninsurable due to Russian troops on the border. while that's probably not a viable long-term strategy for Moscow given total troop numbers &amp; border security
"\"says Ukrainian inews.co.uk/news/world/rus…\"\"	say ukrainian inewscouknewsworldrus	0.0	Neutral"
"\"says a lot about anticipated traffic. Navy Vet (GMG)/Author/Screenwriter\"\"\"	say lot anticipated traffic navy vet gmgauthorscreenwriter	0.0	Neutral"
schiff	schiff	0.0	Neutral
search & rescue	search rescue	0.5106	Positive
security	security	0.34	Neutral
see if they can make Ukraine break  let's not lose the opportunity to keep Ukraine on the side of democracy because NATO is nervous about letting them join.	see make ukraine break let lose opportunity keep ukraine side democracy nato nervous letting join	0.0067	Neutral
"\"seeking to destabilize us and to invade &amp; destroy #Ukraine.\"\"	seeking destabilize u invade amp destroy ukraine	-0.5423	Negative"
"\"seine Gehirnzellen bemühen.\"\"	seine gehirnzellen bemhen	0.0	Neutral"
"\"semi-professional scamp. I prefer the flapjack to the pancake and pie over cake. And my dog was THE Best Dog In The World.\"\"\"	semiprofessional scamp prefer flapjack pancake pie cake dog best dog world	0.6369	Positive"
send these kids to the ukraine border immediately  https://t.co/DHB2Ue6kbs	send kid ukraine border immediately	0.0	Neutral
send tommy tanks to Ukraine and just soft toss him grenades to hit towards the Russian troops. that's the end of that war. https://t.co/Fnnz8tDWSZ	send tommy tank ukraine soft toss grenade hit towards troop thats end war	-0.5994	Negative
seria zamachów stanu	seria zamachw stanu	0.0	Neutral
"\"serious environmental & social impacts\"\"\"	serious environmental social impact	-0.0772	Neutral"
"\"serving the nation since 1953.\"\"\"	serving nation since	0.0	Neutral"
será que esse ano a russia invade a ucrania? ou vai ficar pra ano que vem de novo? não que eu esteja torcendo pra isso acontecer mas acho que já é só questão de tempo	ser que esse ano russia invade ucrania ou vai ficar pra ano que vem de novo que eu esteja torcendo pra isso acontecer ma acho que j questo de tempo	-0.296	Neutral
ses responsables	s responsables	0.0	Neutral
severe	severe	-0.3818	Neutral
"\"severe economic measures we have been preparing in coordination with Allies and partners should Russia further invade Ukraine.\"\"\"	severe economic measure preparing coordination ally partner russia invade ukraine	-0.3818	Neutral"
"\"sharp analysis and powerful essays.\"\"\"	sharp analysis powerful essay	0.4215	Neutral"
she deleted right after I posted
shot and killed fathers and mothers in front of their children	shot killed father mother front child	-0.6705	Negative
should  UK and the United States launch surgical airstrikes against Russian supported separatist forces in the Ukraine and vital infrastructure  such as power plants in Ukraine to stop Russian operating within the Ukraine border #UkraineRussiaCrisis #Putin #Ukraine #airstrike	uk united state launch surgical airstrikes supported separatist force ukraine vital infrastructure power plant ukraine stop operating within ukraine border ukrainerussiacrisis putin ukraine airstrike	0.6249	Positive
should be viewed with some scepticism.	viewed scepticism	-0.2023	Neutral
should the OSCE take the lead in the Ukraine conflict	osce take lead ukraine conflict	-0.3182	Neutral
shouldn't the Ukrainian's fly jets into Russia and bomb the shit out of troops waiting to cross into Ukraine?  #Putin Maybe drop a couple on Moscow while you are at it.	shouldnt ukrainian fly jet russia bomb shit troop waiting cross ukraine putin maybe drop couple moscow	-0.0772	Neutral
"\"sich an russischem Erdgaskostenlos bedient und sichimmer wieder als Opfer geriert-um Geld von  ausenzuerrhalten\"\"	sich russischem erdgaskostenlos bedient und sichimmer wieder al opfer geriertum geld von ausenzuerrhalten	0.0	Neutral"
sieges = fighting terror
"\"since Western intelligence in NATO countries is the operator of all them.\"\"\"	since western intelligence nato country operator	0.4767	Neutral"
"\"slowly snakes forward. It's only 27km away.\"\"\"	slowly snake forward km away	0.0	Neutral"
smoking on that shit that made Russia invade Ukraine smoking on that shit that made world war 3 smoking on that shit that made Biden stutter smoking on that shit that gave june and july cancer	smoking shit made russia invade ukraine smoking shit made world war smoking shit made biden stutter smoking shit gave june july cancer	-0.9769	Negative
"\"so I can sleep at night. #TRE45ON\"\"\"	sleep night treon	0.0	Neutral"
"\"so I don't try to outrage people. I just want everyone to be in the same reality.     #BlueBlizzard2022\"\"\"	dont try outrage people want everyone reality blueblizzard	0.4592	Neutral"
so does a world war III really need to break out for people to realize how serious this situation is? not enough people are talking about the fact that putin wants to rebuild ussr and oppress millions of people again. he just admitted that. #StandWithUkraine	world war iii really break people realize serious situation enough people talking fact putin want rebuild ussr oppress million people admitted standwithukraine	-0.6204	Negative
so here we have the concrete motor force drive to war
so if the usa ever invade another country like they did iraq you will support this same omission of the usa in a world cup? For 20 years I don't recall any blocking of the usa or rejecting of the usa while they occupied a country based on imperial power
so russia’s going to invade the same day ye drops.	russia going invade day ye drop	0.0	Neutral
"\"so the dictators wouldn't invade us.\"\"	dictator wouldnt invade u	0.0	Neutral"
so there for don't try treating us otherwise	dont try treating u otherwise	0.0	Neutral
so ukraine has a definite border that we must strenuously defend but we leave our own border open 🙄	ukraine definite border strenuously defend leave border open	0.0981	Neutral
so ukraine loses the infoemotional war...	ukraine loses infoemotional war	-0.7564	Negative
so we about to have world war 4 with Russia and Ukraine on the verge of fighting?👀	world war russia ukraine verge fighting	-0.7506	Negative
so we're not allowed to engage	allowed engage	-0.2584	Neutral
so we’re basically on the brink of a possible world war with this russia/ukraine business?	basically brink possible world war russiaukraine business	-0.5994	Negative
so we’re taking over since your on our border’	taking since border	0.0	Neutral
"\"so who is wrong ?\"\"	wrong	-0.5209	Negative"
"\"so you don't have to.\"\"\"	dont	0.0	Neutral"
"\"software engineer. \\nwecanhavenicethings.com\"\"\"	software engineer nwecanhavenicethingscom	0.0	Neutral"
soldier stepped across the line	soldier stepped across line	0.0	Neutral
sole parent to 3.\n\nldp.org.au. Classical liberal/libertarian \n\r\nCranky old man.  \n\nIf you're looking for 'the one'	sole parent nnldporgau classical liberallibertarian nrncranky old man nnif youre looking one	0.0	Neutral
solved the puzzle…bluffs his military to start panic Get nukes to Belarus and disarm Ukraine back off the chaos and mission accomplished! he likely thought we would be more hesitant.  He massacred his troops to distract the world and will deny truth to loved ones #StopPutin https://t.co/LF6oqX5a8l	solved puzzlebluffs military start panic get nuke belarus disarm ukraine back chaos mission accomplished likely thought hesitant massacred troop distract world deny truth loved one stopputin	-0.4005	Neutral
some humour (well	humour well	0.6369	Positive
some people say U.S. calls for 'serious diplomatic path forward' as Russia adds troops near Ukraine	people say u call serious diplomatic path forward russia add troop near ukraine	-0.0772	Neutral
somehow i doubt either the russian or ukrainian troops are masking.  this pandemic is NEVER going to be over
somehow its NATO thats the villain
"\"somehow\"\"\"\"	somehow	0.0	Neutral"
someone said kaye is russia
sometimes the squirrel.\nWe have bifurcated	sometimes squirrelnwe bifurcated	0.0	Neutral
sometimes you will agree and sometimes you may not	sometimes agree sometimes may	0.3612	Neutral
sorgt im Osten für Alarmstimmung.	sorgt im osten fr alarmstimmung	0.0	Neutral
sorry professor i couldn’t possibly do the 150 pages of readings you assigned me cant you see russia is about to invade ukraine i’m distraught	sorry professor couldnt possibly page reading assigned cant see russia invade ukraine im distraught	-0.5994	Negative
souverän können sie auch so sein	souvern knnen sie auch sein	0.0	Neutral
sovereignty	sovereignty	0.0	Neutral
"\"sovereignty and respecting borders. We are morally obliged to act.\"\"	sovereignty respecting border morally obliged act	0.4939	Neutral"
speaking my heart	speaking heart	0.0	Neutral
spekuliert !!!!!!!Die korrupte Ukraine wird weder Nato
sport	sport	0.0	Neutral
sports	sport	0.0	Neutral
sports	sport	0.0	Neutral
"\"sports and information.\"\"\"	sport information	0.0	Neutral"
"\"sports and information.\"\"\"	sport information	0.0	Neutral"
"\"sports and information.\"\"\"	sport information	0.0	Neutral"
"\"sports and information.\"\"\"	sport information	0.0	Neutral"
spreekt met iedereen	spreekt met iedereen	0.0	Neutral
stand with #ukraine 🇺🇦 https://t.co/5ELGZvhgGy	stand ukraine	0.0	Neutral
stand with ukraine and pleasr educate yourself and otherss	stand ukraine pleasr educate otherss	0.0	Neutral
"\"state and national news from the WFIU Newsroom. South-central Indiana’s @NPR affiliate. \\nWant the day's top news in your inbox? ➡️ ipm.io/2J4UJDe\"\"\"	state national news wfiu newsroom southcentral indiana affiliate nwant day top news inbox ipmiojujde	0.2023	Neutral"
"\"stated that the West must step up its support for Ukraine &amp; admit it into NATO; Ukraine’s only other option would be to arm itself &amp; maybe “think about nuclear status again.”\"\"	stated west step support ukraine amp admit nato ukraine option arm amp maybe think nuclear status	0.5423	Positive"
"\"stationed in the country.\"\"	stationed country	0.0	Neutral"
stay united! don‘t stop the resistance!	stay united dont stop resistance	0.5702	Positive
still love to ✍ | crate digger 🎼🎵 (60's-80's soul	still love crate digger s soul	0.6369	Positive
still love to ✍ | crate digger 🎼🎵 (60's-80's soul	still love crate digger s soul	0.6369	Positive
still love to ✍ | crate digger 🎼🎵 (60's-80's soul	still love crate digger s soul	0.6369	Positive
stop putin td bem	stop putin td bem	-0.296	Neutral
"\"stopping transport links with the Russian https://t.co/0wPSeuhNqn\"\"	stopping transport link	-0.1531	Neutral"
stops all tension	stop tension	-0.4404	Neutral
stories of WMD. Is it out of the imagination that they can invade Russia who we know for sure has WMD. Putin is evil
"\"strengthening the alliance’s response to a possible #Russia-n invasion of #Ukraine.\"\"\"	strengthening alliance response possible invasion ukraine	0.4939	Neutral"
"\"ständig Argumente für einen NATO-Beitritt zu liefern.\"\"	stndig argumente fr einen natobeitritt zu liefern	0.0	Neutral"
suddenly the world we’re in looks like a very	suddenly world look like	0.3612	Neutral
suoraa tukea Ukrainalle. Osoitus	suoraa tukea ukrainalle osoitus	0.0	Neutral
support Russia to end the war in Ukraine which was started by US in 2014. by the way USN shot down MH17 to blame it on Russia.  don't u think it is a strange coincidence that US orchestrated ...	support russia end war ukraine started u way usn shot mh blame russia dont think strange coincidence u orchestrated	-0.6597	Negative
tRump's good buddy Putin may soon start a war! And will use lies and deception like tRump to serve his agenda.	trump good buddy putin may soon start war use lie deception like trump serve agenda	-0.6369	Negative
talking about the possible scenarios and reflections of a possible #Russia- Ukraine war. Did you know that many countries around the world depend on #Ukraine for food? particularly wheat. about half of all wheat consumed in #Lebanon in 2020 came from Ukraine. - FAO	talking possible scenario reflection possible russia ukraine war know many country around world depend ukraine food particularly wheat half wheat consumed lebanon came ukraine fao	-0.5994	Negative
talks with #Putin
tanks	tank	0.0	Neutral
"\"tanks from multiple directions.Ukraine’s government pleaded for help as civilians piled into trains and cars to flee.\"\"	tank multiple directionsukraines government pleaded help civilian piled train car flee	0.4019	Neutral"
tarot cards
"\"teid on hoiatatud.\"\"\"	teid hoiatatud	0.0	Neutral"
"\"telling us: \"\"It’s pure chaos here. All our buses are full.\"\" https://t.co/rUqJClks8l\"\"	telling u pure chaos bus full	-0.5719	Negative"
terrian170@terrian	terrian	0.0	Neutral
tfw isis has no nuke capablities and they are worried about that LOL while russia and north korea have and no ones talking about how russia is about to invade Ukraine too LOOL	tfw isi nuke capablities worried lol russia north korea one talking russia invade ukraine lool	-0.4215	Neutral
th0mas-jerome-newton: syubangel: TO UKRAINIAN FRIENDS If you are looking for an emergency exit from Ukraine
that developed into BIG Wars	developed big war	-0.5574	Negative
"\"that'd never be shown.\"\"\"	thatd never shown	0.0	Neutral"
"\"that's all\"\"	thats	0.0	Neutral"
"\"that's enough for biography.\\nnow go fuck your self who ever you are.\"\"\"	thats enough biographynnow go fuck self ever	-0.5423	Negative"
"\"that's right. My goofy little column is back. Now with its own Radio & TV stations. Are you ready World?\"\"\"	thats right goofy little column back radio tv station ready world	0.3612	Neutral"
"\"that's right. My goofy little column is back. Now with its own Radio & TV stations. Are you ready World?\"\"\"	thats right goofy little column back radio tv station ready world	0.3612	Neutral"
"\"that’s wonderful.\"\"\"	thats wonderful	0.5719	Positive"
"\"that’s wonderful.\"\"\"	thats wonderful	0.5719	Positive"
"\"that’s wrong...\"\" https://t.co/Mc6Q4fwhU9\"\"	thats wrong	-0.4767	Neutral"
the Beloved and Beautiful only Flag of Scotland	beloved beautiful flag scotland	0.802	Positive
the Left wants to abolish police and the military but imagine how fast Mexico cartels and China/Russia would invade. We can't say yes to everything they want. 🤷🙅 #TrumpRally	left want abolish police military imagine fast mexico cartel chinarussia invade cant say yes everything want trumprally	-0.3479	Neutral
"\"the NeoCons and Bidens admin are telling you he wants a war.\"\"	neocon bidens admin telling want war	-0.5994	Negative"
the Poor	poor	-0.4767	Neutral
"\"the Rus… https://t.co/besSjgtvGN\"\"	ru	0.0	Neutral"
"\"the UAE's first and leading English daily\\nt.me/khaleejtimes\"\"\"	uaes first leading english dailyntmekhaleejtimes	0.0	Neutral"
the US troops are mostly stationed in Germany	u troop mostly stationed germany	0.0	Neutral
"\"the USSR attacked it from the east.\"\"	ussr attacked east	-0.4588	Neutral"
the Ukranians also flabbergasted. And Biden added	ukranian also flabbergasted biden added	0.0	Neutral
the Unborn	unborn	0.0	Neutral
the West has every right to invade them	west every right invade	0.0	Neutral
"\"the Younger)\"\"\"	younger	0.0	Neutral"
"\"the Younger)\"\"\"	younger	0.0	Neutral"
the continued disrespect for Senator Lindsey Graham is something all good South Carolinians have to deal with and that means have the meeting postponed until the war with Russia vs Ukraine has been terminated by an official sponsor.	continued disrespect senator lindsey graham something good south carolinian deal mean meeting postponed war russia v ukraine terminated official sponsor	-0.6808	Negative
the coping and justifications for war &amp; intervention is even worse considering that prior to iraq (and now potentially ukraine)
the country's longest-running newspaper	country longestrunning newspaper	0.0	Neutral
the door is open a crack
the drummer for atmospheric black metal band Pure Wrath is currently trying to leave ukraine due to the russian troops near his home. bank transfers are risky
the end of the Cold War after Moscow massed more than 100
the end of the Cold War after Moscow massed more than 100
"\"the fairy folk gather round the new moon shine\"\"\"	fairy folk gather round new moon shine	0.0	Neutral"
the fighting must end
the hammer and sickle should be viewed on the same level as the swastika
the implementation of the	implementation	0.0	Neutral
the leadership of Germany does not know how to stop covid how can anyone expect @OlafScholz to manage a war ? he can't otherwise he would of sent troops and weapons into #ukraine he would fight
the left so desperately needs you to hate Russia/Putin
the mainstream media is pushing so hard for war over ukraine
"\"the more I learn the more they change. If you can't debate you can block me before we start. 😱\"\"\"	learn change cant debate block start	-0.4404	Neutral"
"\"the more I learn the more they change. If you can't debate you can block me before we start. 😱\"\"\"	learn change cant debate block start	-0.4404	Neutral"
"\"the more I learn the more they change. If you can't debate you can block me before we start. 😱\"\"\"	learn change cant debate block start	-0.4404	Neutral"
"\"the more inherent contradictions are introduced. For the RSFSR 2.0. People's democracy through local Soviets.\"\"\"	inherent contradiction introduced rsfsr people democracy local soviet	-0.3774	Neutral"
"\"the only solution appears to be with the Democrats.\"\"\"	solution appears democrat	0.3182	Neutral"
"\"the only solution appears to be with the Democrats.\"\"\"	solution appears democrat	0.3182	Neutral"
the pathetic sniveling these people have where they act like there was no way they could've known Russia would invade makes me so angry. It's not apologizing for why you were wrong. You're a loser who can't admit you took a stupid position.	pathetic sniveling people act like way couldve known russia invade make angry apologizing wrong youre loser cant admit took stupid position	-0.9578	Negative
the sex offenders and traffickers	sex offender trafficker	-0.3612	Neutral
the smartest and the soberest interview on Ukraine (with Kurt Volker). The last thing Putin will do is start a war on the American schedule https://t.co/VQBRx8YvYL	smartest soberest interview ukraine kurt volker last thing putin start war american schedule	0.0258	Neutral
the southern Caucuses and Central Asia	southern caucus central asia	0.0	Neutral
the thing happening with russia is really weird cause like putin doesn’t want nato troops in the countries next to ukraine but he sent army or smth like that there and it starts to get terrifying	thing happening russia really weird cause like putin doesnt want nato troop country next ukraine sent army smth like start get terrifying	-0.2801	Neutral
the ukraine war will be too expensive for you not to uber eats a bunch a shit on your credit card tonight	ukraine war expensive uber eats bunch shit credit card tonight	-0.7322	Negative
the world really talking more about Kylie’s baby than Russia preparing to invade the Ukraine lol	world really talking kylie baby russia preparing invade ukraine lol	0.4215	Neutral
"\"the world's biggest-selling commercial aviation magazine. ✈️\\n\\nDrop us a DM or email: airlinerworld@keypublishing.com\"\"\"	world biggestselling commercial aviation magazine nndrop u dm email airlinerworldcom	0.0	Neutral"
thehill.com/homenews/admin… Biden  believes Russia will invade Ukraine in the next several days
their borders from NATO or US invasion. I'm not saying that it's true
then all of a sudden Comrade Rump steps in	sudden comrade rump step	0.0	Neutral
"\"then everybody is afraid\"\" 💪🇺🇦✌️\"	everybody afraid	0.0	Neutral"
"\"then negotiate a permanent truce after. America needs to take a proactive initiative than react after a crisis has already occurred.\"\"	negotiate permanent truce america need take proactive initiative react crisis already occurred	-0.3182	Neutral"
then say it!\n| Writer | Geologist | Fashion craftsman | Liverpool | What you'll be is in you	say itn writer geologist fashion craftsman liverpool youll	0.0	Neutral
then that's another story.	thats another story	0.0	Neutral
"\"then they should be allowed to - no matter what Russia says.\"\"	allowed matter russia say	-0.2732	Neutral"
"\"then you've still got a soul left to lose.\"\"\"	youve still got soul left lose	-0.4019	Neutral"
then? The day after tomorrow? What does it change for us from the historical perspective? Absolutely nothing	day tomorrow change u historical perspective absolutely nothing	0.0	Neutral
there --&gt; this is kind of my point for the reason they should ultimately join NATO then we can operate our own stuff over there giving them the latest technology which may be the only way to protect Ukraine.  I know about the energy issue
there are many like her but this one is mine.\n\nA Certain Scientific Railgun is the best anime	many like one minenna certain scientific railgun best anime	0.8807	Positive
there could be world war 3 going on outside
there is a far more significant threat to our nation.	far significant threat nation	-0.3788	Neutral
there is a rumor
there is nothing it it for them by helping you. It is a sad stark truth
